Date,Adj Close,Volume,1 Mo,3 Mo,6 Mo,1 Yr,3 Yr,5 Yr,10 Yr,30 Yr,Adj Close AMD,Adj Close Intel,Adj Close Broadcom
3/13/2020,240.658127,15870900,0.33,0.28,0.38,0.38,0.58,0.7,0.94,1.56,43.900002,53.759163,225.897308
3/16/2020,196.251678,18174300,0.25,0.24,0.29,0.29,0.43,0.49,0.73,1.34,38.709999,44.060188,180.914597
3/17/2020,217.105942,20840800,0.12,0.19,0.24,0.3,0.54,0.66,1.02,1.63,41.880001,49.462776,192.420654
3/18/2020,202.666855,21856700,0.04,0.02,0.08,0.21,0.66,0.79,1.18,1.77,39.119999,47.023216,161.904953
3/19/2020,212.809174,19137800,0.04,0.04,0.06,0.2,0.53,0.66,1.12,1.78,39.82,45.373798,187.540466
3/20/2020,205.594635,20115900,0.04,0.05,0.05,0.15,0.41,0.52,0.92,1.55,39.610001,45.265156,188.540939
3/23/2020,212.529404,16096900,0.01,0.02,0.08,0.17,0.31,0.38,0.76,1.33,41.639999,48.968937,189.767014
3/24/2020,248.991837,27541100,0.01,0.01,0.09,0.25,0.44,0.52,0.84,1.39,46.220001,51.754181,208.68782
3/25/2020,245.434525,19835800,0,0,0.07,0.19,0.41,0.56,0.88,1.45,44.630001,50.628227,213.386139
3/26/2020,257.045746,17402700,0.01,0,0.04,0.13,0.36,0.51,0.83,1.42,47.5,54.85548,238.515778
3/27/2020,252.539154,15970700,0.01,0.03,0.02,0.11,0.3,0.41,0.72,1.29,46.580002,51.724548,226.274643
3/30/2020,265.389435,15056300,0.04,0.12,0.12,0.14,0.29,0.39,0.7,1.31,47.860001,54.806099,235.514343
3/31/2020,263.40097,23749000,0.05,0.11,0.15,0.17,0.29,0.37,0.7,1.35,45.48,53.45298,232.561951
4/1/2020,242.886459,16422800,0.03,0.09,0.14,0.16,0.28,0.37,0.62,1.27,43.66,51.240589,219.349777
4/2/2020,255.277084,16894100,0.09,0.09,0.15,0.14,0.29,0.39,0.63,1.26,44.490002,53.680141,232.52272
4/3/2020,243.72583,16580300,0.09,0.1,0.15,0.15,0.3,0.39,0.62,1.24,42.59,53.462856,229.776306
4/6/2020,268.197296,18197100,0.09,0.15,0.17,0.2,0.35,0.44,0.67,1.27,47.52,57.709862,247.608353
4/7/2020,258.834381,19613000,0.1,0.14,0.2,0.2,0.36,0.48,0.75,1.32,47.560001,57.680233,248.42247
4/8/2020,266.748444,13561100,0.14,0.22,0.24,0.23,0.34,0.47,0.77,1.37,48.790001,58.253082,256.102631
4/9/2020,262.751465,13156200,0.2,0.25,0.24,0.25,0.29,0.41,0.73,1.35,48.380001,56.435757,249.432755
4/13/2020,269.64624,9960200,0.17,0.26,0.27,0.27,0.31,0.44,0.76,1.39,50.939999,57.976532,254.945206
4/14/2020,283.735596,13273700,0.17,0.2,0.24,0.25,0.29,0.42,0.76,1.41,54.93,59.912376,262.507599
4/15/2020,280.62793,9153700,0.14,0.14,0.19,0.19,0.24,0.34,0.63,1.27,54.990002,58.144436,252.51265
4/16/2020,294.477478,18528400,0.14,0.14,0.18,0.17,0.25,0.35,0.61,1.21,56.950001,60.040775,253.34639
4/17/2020,292.099274,13457400,0.12,0.12,0.16,0.16,0.26,0.36,0.65,1.27,56.599998,59.616074,260.791138
4/20/2020,286.833252,11234700,0.1,0.12,0.15,0.15,0.26,0.35,0.63,1.23,56.970001,58.450615,253.336578
4/21/2020,269.306519,18379000,0.08,0.11,0.14,0.17,0.24,0.34,0.58,1.17,52.919998,55.665375,242.910019
4/22/2020,285.933929,12118200,0.09,0.12,0.14,0.16,0.26,0.37,0.63,1.22,55.919998,59.35928,254.994232
4/23/2020,283.795532,10604000,0.09,0.11,0.14,0.17,0.26,0.37,0.61,1.18,55.900002,58.31234,253.974121
4/24/2020,289.371338,8816100,0.1,0.12,0.14,0.18,0.26,0.36,0.6,1.17,56.18,58.529633,259.741577
4/27/2020,296.855652,11984700,0.09,0.12,0.15,0.17,0.29,0.41,0.67,1.25,56.490002,58.737041,263.311951
4/28/2020,291.139954,11072600,0.08,0.11,0.13,0.16,0.26,0.37,0.62,1.2,55.509998,58.025913,259.663147
4/29/2020,298.234619,9479000,0.1,0.1,0.12,0.18,0.24,0.36,0.63,1.24,53.66,61.038322,270.73703
4/30/2020,292.059296,9372900,0.1,0.09,0.11,0.16,0.24,0.36,0.64,1.28,52.389999,59.240757,266.421234
5/1/2020,282.566467,8552400,0.1,0.12,0.12,0.17,0.25,0.36,0.64,1.27,49.880001,56.761692,254.729401
5/4/2020,291.070038,7938900,0.1,0.13,0.14,0.16,0.24,0.36,0.64,1.29,52.560001,57.275288,257.240387
5/5/2020,293.518188,9222400,0.09,0.13,0.15,0.16,0.24,0.36,0.66,1.32,52.189999,58.025913,259.800446
5/6/2020,297.565125,8086600,0.08,0.12,0.16,0.16,0.24,0.37,0.72,1.41,52.16,58.780788,259.123657
5/7/2020,304.639771,9343300,0.1,0.11,0.14,0.15,0.19,0.29,0.63,1.31,51.950001,58.770855,262.625336
5/8/2020,312.264008,8497700,0.1,0.12,0.15,0.15,0.21,0.33,0.69,1.39,53.189999,59.267483,269.765991
5/11/2020,322.376373,11705900,0.09,0.12,0.16,0.16,0.24,0.36,0.73,1.43,55.740002,59.72438,270.128876
5/12/2020,311.864319,12326500,0.1,0.13,0.16,0.16,0.22,0.34,0.69,1.38,53.759998,57.996117,263.311951
5/13/2020,310.965027,15646300,0.1,0.13,0.15,0.15,0.2,0.31,0.64,1.35,52.18,57.350506,258.113373
5/14/2020,320.977448,15057800,0.09,0.12,0.15,0.15,0.2,0.31,0.63,1.3,54.509998,58.681465,261.497314
5/15/2020,339.373535,24691500,0.09,0.12,0.15,0.15,0.19,0.31,0.64,1.32,54.200001,57.88686,255.425812
5/18/2020,349.745728,19410100,0.1,0.13,0.15,0.17,0.24,0.38,0.73,1.44,54.59,59.515797,268.294708
5/19/2020,351.954041,17933000,0.09,0.13,0.15,0.16,0.22,0.35,0.7,1.43,55.470001,59.883305,266.744965
5/20/2020,358.529053,14688400,0.08,0.12,0.14,0.16,0.21,0.34,0.68,1.4,56.389999,62.674347,273.3461
5/21/2020,350.744965,19026700,0.09,0.12,0.14,0.16,0.21,0.35,0.68,1.4,54.650002,61.561901,269.540375
5/22/2020,360.777344,25969100,0.09,0.12,0.16,0.17,0.21,0.34,0.66,1.37,55.169998,61.840012,271.35498
5/26/2020,348.446655,19269500,0.1,0.14,0.17,0.17,0.22,0.35,0.69,1.43,53.189999,61.919472,276.622162
5/27/2020,340.752502,29397300,0.11,0.15,0.17,0.18,0.22,0.34,0.68,1.44,52.740002,63.131245,282.085571
5/28/2020,339.223663,18372400,0.14,0.15,0.18,0.17,0.22,0.34,0.7,1.47,51.740002,61.283791,277.720795
5/29/2020,354.751923,18648000,0.13,0.14,0.18,0.17,0.19,0.3,0.65,1.41,53.799999,62.505493,285.695129
6/1/2020,351.984009,9746900,0.12,0.14,0.18,0.17,0.2,0.31,0.66,1.46,53.630001,61.442711,284.439636
6/2/2020,352.743439,9783000,0.12,0.15,0.18,0.17,0.2,0.32,0.68,1.48,53.540001,61.700954,292.355194
6/3/2020,350.515106,9136000,0.12,0.16,0.19,0.17,0.26,0.38,0.77,1.56,52.73,61.512238,303.605652
6/4/2020,350.555115,10607000,0.13,0.15,0.18,0.17,0.26,0.4,0.82,1.61,52.630001,62.545223,302.977936
6/5/2020,356.693268,12043700,0.13,0.15,0.18,0.18,0.29,0.47,0.91,1.68,53.099998,63.905979,311.011139
6/8/2020,352.094666,9693400,0.15,0.17,0.19,0.19,0.29,0.45,0.88,1.65,52.970001,63.240501,311.442719
6/9/2020,361.731781,11712200,0.14,0.19,0.19,0.19,0.25,0.4,0.84,1.59,56.389999,62.614754,309.284851
6/10/2020,374.557953,15804500,0.13,0.17,0.19,0.18,0.22,0.33,0.75,1.53,57.439999,63.439152,309.010223
6/11/2020,351.744781,14591300,0.14,0.17,0.18,0.19,0.22,0.32,0.66,1.41,52.830002,59.297283,288.127686
6/12/2020,357.193115,14252900,0.14,0.16,0.18,0.18,0.22,0.33,0.71,1.45,53.5,58.929779,294.503296
6/15/2020,366.840271,10000100,0.15,0.18,0.19,0.17,0.22,0.33,0.71,1.45,54.68,59.694584,298.269775
6/16/2020,362.6315,13392900,0.14,0.17,0.19,0.18,0.23,0.34,0.75,1.54,54.459999,59.992561,304.772888
6/17/2020,369.329498,10188300,0.13,0.17,0.18,0.19,0.23,0.34,0.74,1.52,54.549999,60.081955,307.440826
6/18/2020,368.609711,6360200,0.13,0.16,0.17,0.19,0.22,0.34,0.71,1.47,54.040001,59.674721,312.609955
6/19/2020,370.339203,13104000,0.13,0.15,0.17,0.18,0.22,0.33,0.7,1.47,54.23,59.217819,300.034576
6/22/2020,380.956024,9961700,0.14,0.16,0.18,0.17,0.22,0.34,0.71,1.46,54.759998,59.68465,310.707306
6/23/2020,377.886932,9377700,0.12,0.16,0.17,0.18,0.22,0.33,0.72,1.49,53.990002,59.515797,308.487518
6/24/2020,369.309509,11234300,0.11,0.15,0.17,0.17,0.21,0.33,0.69,1.44,52.389999,58.691399,304.196655
6/25/2020,379.486481,9401800,0.13,0.16,0.17,0.17,0.21,0.32,0.68,1.43,51.93,58.115307,306.059692
6/26/2020,366.090485,14802100,0.12,0.14,0.17,0.17,0.19,0.3,0.64,1.37,50.099998,57.112122,304.63269
6/29/2020,367.889923,8556200,0.11,0.14,0.18,0.16,0.18,0.28,0.64,1.39,50.279999,57.87693,306.981262
6/30/2020,379.796387,9197300,0.13,0.16,0.18,0.16,0.18,0.29,0.66,1.41,52.610001,59.426407,312.758575
7/1/2020,381.085999,8166200,0.12,0.14,0.17,0.16,0.19,0.31,0.69,1.43,52.580002,58.413288,309.904633
7/2/2020,384.375,9101400,0.13,0.14,0.16,0.16,0.19,0.29,0.68,1.43,52.34,58.731129,312.619873
7/6/2020,393.452301,7897300,0.12,0.15,0.16,0.16,0.19,0.31,0.69,1.45,53.400002,59.138363,315.909882
7/7/2020,394.751892,8945000,0.12,0.15,0.17,0.15,0.19,0.29,0.65,1.38,52.93,57.91666,310.291077
7/8/2020,408.517792,9137000,0.11,0.15,0.17,0.15,0.19,0.3,0.67,1.39,53.43,58.214634,316.682831
7/9/2020,420.234253,12363700,0.11,0.13,0.16,0.15,0.18,0.28,0.62,1.32,57.259998,58.025913,318.595398
7/10/2020,419.044647,12441900,0.1,0.13,0.15,0.15,0.19,0.3,0.65,1.33,55.880001,59.128426,316.553986
7/13/2020,401.969727,11426900,0.11,0.14,0.15,0.16,0.19,0.3,0.64,1.33,53.59,58.184837,308.497437
7/14/2020,414.955841,13566900,0.11,0.15,0.14,0.17,0.19,0.28,0.63,1.3,54.720001,58.582138,312.233368
7/15/2020,408.967651,10099600,0.12,0.16,0.15,0.15,0.18,0.28,0.64,1.33,55.34,58.631802,310.945129
7/16/2020,405.268768,8624100,0.12,0.11,0.13,0.14,0.17,0.28,0.62,1.31,54.919998,58.741058,308.527161
7/17/2020,407.937958,6657100,0.11,0.11,0.13,0.14,0.18,0.29,0.64,1.33,55.040001,59.595257,309.884796
7/20/2020,420.30423,7121300,0.11,0.13,0.14,0.14,0.18,0.29,0.62,1.32,57.459999,60.737503,314.264862
7/21/2020,413.016449,6941700,0.09,0.13,0.13,0.15,0.17,0.27,0.61,1.31,57,60.290539,311.500061
7/22/2020,417.42511,9182300,0.09,0.13,0.14,0.14,0.17,0.27,0.6,1.29,61.790001,60.638176,310.964935
7/23/2020,405.068817,10291500,0.09,0.12,0.13,0.14,0.16,0.27,0.59,1.24,59.57,59.992561,306.872284
7/24/2020,407.65802,11832300,0.1,0.11,0.14,0.16,0.17,0.27,0.59,1.23,69.400002,50.248734,303.027313
7/27/2020,416.735291,7303300,0.1,0.11,0.14,0.14,0.18,0.3,0.62,1.25,68.970001,49.235615,309.855072
7/28/2020,408.497772,6790900,0.09,0.11,0.12,0.14,0.16,0.26,0.59,1.22,67.610001,48.907845,304.573242
7/29/2020,418.494781,7112700,0.09,0.11,0.12,0.13,0.15,0.25,0.58,1.24,76.089996,47.745735,306.059692
7/30/2020,424.433014,7722000,0.1,0.09,0.11,0.11,0.14,0.23,0.55,1.2,78.199997,47.666275,309.280304
7/31/2020,424.463013,9657200,0.09,0.09,0.1,0.11,0.11,0.21,0.55,1.2,77.43,47.408028,313.888306
8/3/2020,440.27829,10318000,0.09,0.1,0.11,0.12,0.13,0.22,0.56,1.23,77.669998,47.974182,318.32782
8/4/2020,448.975647,7758400,0.09,0.09,0.11,0.14,0.1,0.19,0.52,1.19,85.040001,48.798584,325.423157
8/5/2020,451.334961,6262500,0.08,0.1,0.12,0.12,0.13,0.22,0.55,1.22,85.309998,48.59,326.562744
8/6/2020,453.284393,6107900,0.07,0.1,0.11,0.14,0.13,0.21,0.55,1.2,86.709999,48.57,326.186188
8/7/2020,447.846008,8555400,0.08,0.1,0.12,0.14,0.14,0.23,0.57,1.23,84.849998,48.029999,322.985352
8/10/2020,446.466431,10694900,0.09,0.11,0.13,0.13,0.15,0.24,0.59,1.25,82.239998,49.220001,324.402435
8/11/2020,433.870178,8862800,0.08,0.11,0.12,0.15,0.18,0.27,0.64,1.32,76.879997,48.189999,321.102539
8/12/2020,457.473114,11623600,0.08,0.11,0.12,0.13,0.19,0.3,0.69,1.37,82.610001,49.189999,330.625732
8/13/2020,457.583099,9361500,0.08,0.1,0.12,0.14,0.19,0.32,0.71,1.42,81.839996,48.560001,326.443848
8/14/2020,462.421661,9160900,0.09,0.1,0.12,0.13,0.18,0.29,0.71,1.45,81.300003,48.889999,324.858307
8/17/2020,493.332428,15532500,0.09,0.1,0.12,0.13,0.18,0.29,0.69,1.43,82.419998,48.93,327.335693
8/18/2020,490.283295,12586200,0.08,0.09,0.13,0.13,0.17,0.27,0.67,1.4,81.660004,48.650002,325.670898
8/19/2020,485.394775,15565600,0.07,0.11,0.12,0.13,0.17,0.29,0.68,1.42,81.089996,48.330002,326.235718
8/20/2020,485.494751,23034700,0.08,0.11,0.13,0.12,0.15,0.26,0.65,1.38,82.769997,49.169998,325.859161
8/21/2020,507.188263,24996700,0.07,0.1,0.12,0.13,0.16,0.27,0.64,1.35,83.809998,49.279999,327.038391
8/24/2020,508.657806,12264100,0.09,0.12,0.12,0.14,0.18,0.28,0.65,1.35,83.080002,49.139999,330.982452
8/25/2020,509.847473,7226900,0.08,0.11,0.12,0.13,0.18,0.3,0.69,1.39,86.349998,49.43,333.103119
8/26/2020,510.767212,8031100,0.08,0.11,0.12,0.12,0.18,0.28,0.69,1.41,86.019997,49.549999,336.601227
8/27/2020,504.978912,7940100,0.09,0.11,0.11,0.13,0.19,0.31,0.74,1.5,83.800003,49.400002,336.076019
8/28/2020,525.752686,13429000,0.09,0.1,0.11,0.12,0.16,0.28,0.74,1.52,85.550003,50.43,341.704712
8/31/2020,534.819946,12521000,0.08,0.11,0.13,0.12,0.15,0.28,0.72,1.49,90.82,50.950001,344.013641
9/1/2020,552.840027,12811800,0.09,0.12,0.13,0.12,0.14,0.26,0.68,1.43,92.18,50.790001,356.291718
9/2/2020,573.859985,21850300,0.1,0.12,0.12,0.13,0.16,0.26,0.66,1.38,90.220001,52.25,371.621948
9/3/2020,520.619995,23628200,0.1,0.11,0.12,0.12,0.15,0.24,0.63,1.34,82.540001,50.389999,348.909027
9/4/2020,504.899994,36592100,0.09,0.11,0.12,0.13,0.18,0.3,0.72,1.46,82.010002,50.080002,359.670898
9/8/2020,476.519989,19893200,0.1,0.13,0.14,0.15,0.17,0.28,0.69,1.43,78.690002,48.91,347.373016
9/9/2020,508.600006,18405000,0.1,0.12,0.14,0.14,0.17,0.28,0.71,1.45,81.910004,49.619999,356.777283
9/10/2020,492.470001,17467100,0.1,0.12,0.12,0.15,0.17,0.26,0.68,1.43,78.980003,48.959999,353.853912
9/11/2020,486.579987,15923200,0.1,0.11,0.12,0.13,0.16,0.26,0.67,1.42,76.339996,49.279999,356.450287
9/14/2020,514.890015,30043600,0.1,0.11,0.13,0.14,0.16,0.27,0.68,1.42,77.900002,49.41,358.927704
9/15/2020,519.640015,18188900,0.09,0.11,0.12,0.13,0.16,0.27,0.68,1.43,78.93,50,363.595123
9/16/2020,500.579987,13909600,0.08,0.12,0.12,0.12,0.16,0.28,0.69,1.45,76.660004,50.369999,363.723969
9/17/2020,498.540009,19812800,0.09,0.09,0.11,0.12,0.16,0.28,0.69,1.43,76.550003,50.32,362.614075
9/18/2020,487.570007,17461500,0.09,0.1,0.12,0.13,0.16,0.29,0.7,1.45,74.93,49.889999,356.480011
9/21/2020,500.690002,18026100,0.09,0.1,0.11,0.12,0.16,0.27,0.68,1.43,77.940002,49.720001,351.790009
9/22/2020,505.51001,16161300,0.08,0.1,0.11,0.12,0.15,0.27,0.68,1.42,77.699997,49.950001,361.589996
9/23/2020,484.950012,16175300,0.08,0.11,0.11,0.13,0.15,0.28,0.68,1.42,74.730003,48.82,351.589996
9/24/2020,493.920013,18281000,0.08,0.1,0.11,0.12,0.16,0.27,0.67,1.4,75.82,49.16,352.519989
9/25/2020,514.950012,14700400,0.08,0.1,0.11,0.12,0.15,0.26,0.66,1.4,78.059998,49.939999,356.799988
9/28/2020,521.400024,14345200,0.09,0.11,0.11,0.12,0.16,0.26,0.67,1.42,79.480003,51.43,367.299988
9/29/2020,529.030029,15536500,0.07,0.09,0.11,0.12,0.13,0.24,0.66,1.41,81.769997,51.189999,364.26001
9/30/2020,541.219971,17206100,0.08,0.1,0.11,0.12,0.16,0.28,0.69,1.46,81.989998,51.779999,364.320007
10/1/2020,544.580017,13125100,0.09,0.09,0.1,0.12,0.16,0.27,0.68,1.45,84.860001,52.240002,368.600006
10/2/2020,522.48999,13812400,0.1,0.09,0.11,0.12,0.16,0.28,0.7,1.48,81.800003,51.009998,356.829987
10/5/2020,545.700012,11995500,0.09,0.1,0.11,0.12,0.19,0.33,0.78,1.57,86.150002,51.689999,366.100006
10/6/2020,549.460022,19610500,0.08,0.1,0.11,0.14,0.17,0.32,0.76,1.56,84.480003,51.369999,363.980011
10/7/2020,558.559998,10452100,0.08,0.1,0.12,0.13,0.21,0.35,0.81,1.6,86.690002,52.669998,366.73999
10/8/2020,553.549988,9472500,0.09,0.09,0.12,0.13,0.18,0.33,0.78,1.57,86.510002,53.369999,373.329987
10/9/2020,550.51001,8672300,0.1,0.1,0.12,0.15,0.2,0.34,0.79,1.58,83.099998,52.82,376.700012
10/12/2020,569.039978,10868600,0.1,0.1,0.12,0.15,0.2,0.34,0.79,1.58,84.290001,53.880001,382.429993
10/13/2020,569.929993,8615100,0.09,0.11,0.12,0.13,0.18,0.31,0.74,1.52,85.279999,53.830002,381.48999
10/14/2020,563.809998,6916200,0.1,0.12,0.12,0.13,0.18,0.3,0.73,1.5,84.209999,53.549999,380.299988
10/15/2020,558.799988,6680600,0.1,0.11,0.12,0.12,0.18,0.32,0.74,1.52,83.129997,53.849998,379.929993
10/16/2020,552.460022,6059800,0.09,0.11,0.12,0.12,0.18,0.32,0.76,1.52,83.169998,54.16,378.649994
